speaker,utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12
2,14,7,0.52653,-0.809776,0.314082,-0.79801,0.141983,-0.289357,-0.198199,0.247045,-0.371583,-0.275484,0.067685,0.24494
2,14,8,0.580789,-0.869978,0.283242,-0.761119,0.239099,-0.270847,-0.224089,0.223235,-0.416112,-0.294643,0.056153,0.226887
2,14,9,0.58079,-0.885318,0.262161,-0.698168,0.349504,-0.267117,-0.268162,0.181372,-0.463977,-0.306639,0.069932,0.227555
2,14,10,0.499218,-0.899815,0.286962,-0.618321,0.445409,-0.257304,-0.31101,0.128011,-0.503145,-0.280985,0.083308,0.176696
2,14,11,0.403842,-0.910736,0.329303,-0.504594,0.512301,-0.263169,-0.356223,0.057951,-0.521823,-0.234711,0.107443,0.131776
2,14,12,0.405021,-0.947925,0.363719,-0.439398,0.54133,-0.274483,-0.390163,0.031048,-0.536314,-0.208472,0.12306,0.094197
2,14,13,0.400065,-0.9443,0.399808,-0.36215,0.529179,-0.3032,-0.400925,0.023307,-0.519758,-0.171802,0.11885,0.02811
2,14,14,0.342091,-0.886483,0.452784,-0.271685,0.544368,-0.331674,-0.407392,-0.001825,-0.486914,-0.087701,0.113991,-0.045724
2,14,15,0.32755,-0.868602,0.539851,-0.187295,0.604361,-0.297121,-0.400102,0.012173,-0.459572,-0.053742,0.10109,-0.135772
2,14,16,0.303024,-0.92356,0.623637,-0.155046,0.613784,-0.279126,-0.403386,0.022505,-0.452343,-0.04672,0.075024,-0.210864
2,14,17,0.170013,-0.918726,0.653312,-0.094463,0.609759,-0.306592,-0.379828,0.00182,-0.445424,-0.022644,0.030279,-0.237195
2,15,1,0.066991,-0.481215,0.130932,-0.479707,0.239743,-0.273811,-0.114604,0.031454,-0.194094,-0.430506,-0.190114,0.261589
2,15,2,0.19013,-0.535098,0.175628,-0.43399,0.301936,-0.267654,-0.132378,-0.004486,-0.281745,-0.428303,-0.119867,0.281952
2,15,3,0.268046,-0.622845,0.230986,-0.438533,0.382487,-0.246969,-0.170341,-0.026566,-0.380935,-0.374201,-0.053775,0.268388
2,15,4,0.308499,-0.69653,0.282852,-0.431781,0.453792,-0.219865,-0.200946,-0.029877,-0.44357,-0.329053,-0.007773,0.240105
2,15,5,0.341783,-0.814692,0.348201,-0.381442,0.54288,-0.163168,-0.247668,-0.01056,-0.44708,-0.296404,0.004683,0.174953
2,15,6,0.334105,-0.913548,0.38611,-0.301415,0.626814,-0.157822,-0.300351,-0.008849,-0.426327,-0.266795,-0.013698,0.098226
2,15,7,0.276538,-0.923737,0.415162,-0.202879,0.669399,-0.226515,-0.340375,-0.023367,-0.398776,-0.209714,-0.026101,0.035428
2,15,8,0.214126,-0.910189,0.442424,-0.136055,0.699658,-0.269442,-0.369581,-0.03621,-0.383775,-0.165801,-0.029633,-0.007589
2,15,9,0.146665,-0.83539,0.431008,-0.088031,0.712071,-0.312212,-0.370196,-0.054963,-0.362307,-0.125609,-0.052036,-0.029798
2,15,10,0.183545,-0.857643,0.442877,-0.088667,0.741178,-0.338882,-0.378147,-0.013294,-0.356886,-0.0922,-0.063625,-0.071214
2,15,11,0.16705,-0.879357,0.45772,-0.05804,0.758477,-0.355184,-0.362863,0.029379,-0.334533,-0.06433,-0.075787,-0.102875
2,15,12,0.110258,-0.878901,0.470905,-0.010167,0.74686,-0.364214,-0.332176,0.039797,-0.319695,-0.044489,-0.088302,-0.119016
2,15,13,0.087654,-0.909829,0.509065,-0.007572,0.726986,-0.365311,-0.338036,0.050892,-0.324746,-0.045556,-0.085092,-0.139069
2,15,14,0.064379,-0.940026,0.543658,-0.034191,0.720619,-0.372241,-0.354572,0.066797,-0.346243,-0.041401,-0.072485,-0.164949
2,15,15,-0.019842,-0.909486,0.542521,-0.048617,0.714822,-0.398388,-0.345885,0.059842,-0.35774,-0.031756,-0.068239,-0.166993
,16,1,0.34036,-0.688635,0.440722,-0.870392,-0.156703,-0.37515,-0.079531,0.308937,-0.249207,-0.154469,0.081037,0.130056
2,16,2,0.433212,-0.716516,0.396463,-0.820612,-0.095405,-0.344025,-0.077966,0.274966,-0.248927,-0.205094,0.0371,0.197726
2,16,3,0.410797,-0.75172,0.33981,-0.765183,-0.005059,-0.318248,-0.100349,0.26263,-0.257613,-0.273067,-0.00045,0.22119
2,16,4,0.444598,-0.843677,0.316429,-0.740587,0.085382,-0.27126,-0.139659,0.223039,-0.287639,-0.298148,-0.039909,0.222182
2,16,5,0.498971,-0.900704,0.283658,-0.707496,0.179164,-0.244339,-0.197637,0.187011,-0.294692,-0.313886,-0.071318,0.232469
2,16,6,0.56212,-0.967024,0.255913,-0.648293,0.283017,-0.225249,-0.255136,0.144815,-0.317026,-0.322171,-0.066358,0.241662
2,16,7,0.601561,-1.035541,0.244269,-0.585741,0.384551,-0.196279,-0.32892,0.084297,-0.362589,-0.29934,-0.01422,0.218458
2,16,8,0.61409,-1.038372,0.226159,-0.532609,0.452296,-0.180815,-0.391608,0.009371,-0.369344,-0.267047,0.011266,0.223675
2,16,9,0.570338,-1.044035,0.217667,-0.496927,0.497288,-0.199653,-0.415248,-0.01753,-0.382444,-0.241186,0.024196,0.204499
2,16,10,0.534208,-1.097563,0.23193,-0.414866,0.51611,-0.243872,-0.424259,-0.038889,-0.378268,-0.197827,0.022577,0.176103
2,16,11,0.486823,-1.09175,0.283519,-0.306417,0.539575,-0.297514,-0.436066,-0.044037,-0.35425,-0.14001,0.006541,0.118609
2,16,12,0.359165,-1.02973,0.350342,-0.257855,0.600831,-0.334054,-0.437655,-0.020018,-0.368601,-0.092426,0.014656,0.02868
2,16,13,0.249168,-1.031815,0.404845,-0.221211,0.624702,-0.34389,-0.403397,-0.027676,-0.410396,-0.063623,0.019027,-0.042223
2,16,14,0.200714,-1.03972,0.45207,-0.176663,0.59655,-0.355426,-0.358029,-0.044271,-0.430349,-0.042494,0.005294,-0.084947
2,16,15,0.116077,-1.049013,0.478434,-0.135896,0.600395,-0.375866,-0.332894,-0.060662,-0.437032,-0.022102,-0.020343,-0.109527
2,16,16,0.012097,-1.027564,0.495203,-0.098337,0.598656,-0.406312,-0.313822,-0.072476,-0.441039,0.001051,-0.035464,-0.130865
2,17,1,0.165126,-0.928304,0.448133,-0.852439,-0.051267,-0.291093,-0.104574,0.284052,-0.346075,-0.225309,0.070829,0.151185
2,17,2,-0.01349,-0.835472,0.386997,-0.776314,-0.033523,-0.306264,-0.078264,0.221769,-0.35081,-0.24603,0.055975,0.217062
2,17,3,-0.051627,-0.825304,0.357024,-0.72996,-0.007316,-0.294978,-0.098712,0.174621,-0.347962,-0.256527,0.053192,0.260492
2,17,4,0.077907,-0.884439,0.356773,-0.700938,0.038354,-0.259697,-0.144578,0.124628,-0.333427,-0.238928,0.04023,0.285429
2,17,5,0.103485,-0.898863,0.330556,-0.655359,0.136667,-0.259429,-0.176831,0.100931,-0.349652,-0.253095,0.05278,0.317943
2,17,6,0.079344,-0.922416,0.31905,-0.607537,0.226499,-0.248396,-0.188079,0.061376,-0.401623,-0.261896,0.074566,0.326342
2,17,7,0.061957,-0.93925,0.316517,-0.561659,0.279951,-0.262533,-0.189473,0.015066,-0.458301,-0.243193,0.096229,0.308925
2,17,8,0.094918,-1.029179,0.356118,-0.501919,0.345176,-0.270716,-0.213427,-0.014119,-0.504959,-0.202286,0.108262,0.248709
2,17,9,0.031776,-1.040649,0.408585,-0.409342,0.429889,-0.272763,-0.252018,-0.055345,-0.520054,-0.158435,0.102661,0.146194
2,17,10,-0.005221,-1.023529,0.444471,-0.339614,0.487881,-0.280186,-0.296275,-0.098229,-0.506014,-0.109425,0.100451,0.072695
2,17,11,0.006377,-1.015443,0.461082,-0.300241,0.505398,-0.310946,-0.318263,-0.108457,-0.501232,-0.0792,0.096982,0.036902
2,17,12,-0.008775,-1.009479,0.474452,-0.242593,0.514137,-0.358364,-0.316245,-0.104139,-0.492085,-0.040118,0.075021,-0.015257
2,17,13,-0.008606,-0.960244,0.529254,-0.212494,0.502179,-0.354105,-0.301415,-0.105149,-0.455907,0.013244,0.045675,-0.074179
2,17,14,-0.056387,-0.936823,0.601423,-0.166157,0.546768,-0.33935,-0.282365,-0.071946,-0.434535,0.031665,-0.001784,-0.147345
2,17,15,-0.093302,-0.916441,0.663565,-0.135177,0.564026,-0.357967,-0.281273,-0.051064,-0.442521,0.037277,-0.039923,-0.215198
2,18,1,0.324166,-0.816401,0.157037,-0.639129,0.385779,-0.385047,-0.257185,0.153828,-0.379301,-0.23081,0.037058,0.297127
2,18,2,0.40338,-0.828751,0.103327,-0.599134,0.458653,-0.355809,-0.283188,0.095534,-0.394409,-0.222693,0.02002,0.288424
2,18,3,0.391482,-0.888679,0.123573,-0.574207,0.522587,-0.31412,-0.352073,0.042825,-0.391001,-0.206772,0.018602,0.254731
2,18,4,0.462063,-0.973567,0.146062,-0.474933,0.567485,-0.3273,-0.391638,-0.005106,-0.381923,-0.149732,0.01135,0.189968
2,18,5,0.389268,-0.920378,0.210297,-0.338329,0.610895,-0.332067,-0.427146,-0.066625,-0.358819,-0.108532,-0.006473,0.130016
2,18,6,0.404538,-0.994656,0.254748,-0.30998,0.647552,-0.337771,-0.442309,-0.049642,-0.390717,-0.119725,-0.003369,0.085727
2,18,7,0.328747,-0.951488,0.298051,-0.252626,0.630975,-0.417513,-0.423467,-0.047948,-0.408993,-0.075659,-0.012246,0.040961
2,18,8,0.285861,-0.929441,0.335421,-0.229672,0.613977,-0.449227,-0.407749,-0.053975,-0.435191,-0.030324,0.00972,-0.017734
2,18,9,0.236587,-0.90551,0.421673,-0.187969,0.589916,-0.454325,-0.437969,-0.056252,-0.38881,-0.001545,0.000895,-0.072562
2,18,10,0.193872,-0.902543,0.482487,-0.138708,0.575968,-0.444778,-0.418618,-0.044851,-0.350703,0.017316,-0.028939,-0.116565
2,18,11,0.157262,-0.86693,0.5469,-0.106469,0.552361,-0.432459,-0.369199,-0.048714,-0.353035,0.040601,-0.048052,-0.157869
2,18,12,0.160797,-0.872102,0.610297,-0.095176,0.50693,-0.405329,-0.338457,-0.084261,-0.364216,0.050774,-0.053503,-0.180779
2,18,13,0.054544,-0.892171,0.611976,-0.072632,0.526047,-0.406552,-0.299791,-0.088351,-0.377742,0.044341,-0.079753,-0.191864
2,18,14,-0.039339,-0.901388,0.586149,-0.037109,0.55421,-0.403203,-0.26849,-0.11569,-0.394961,0.058931,-0.103293,-0.213451
,18,15,-0.056126,-0.873174,0.571633,-0.020026,0.55644,-0.404409,-0.269101,-0.140254,-0.387407,0.072492,-0.1184,-0.213854
2,18,16,-0.077574,-0.881692,0.616081,-0.021303,0.533099,-0.385841,-0.272341,-0.162946,-0.378874,0.085758,-0.127532,-0.222835
,18,17,-0.116567,-0.863229,0.646402,-0.017249,0.518991,-0.390348,-0.262721,-0.17939,-0.372713,0.101288,-0.145445,-0.233021
2,18,18,-0.121488,-0.819577,0.645799,0.004411,0.502663,-0.411074,-0.250669,-0.190032,-0.359587,0.115342,-0.167042,-0.233062
2,19,1,0.025721,-0.640213,0.092337,-0.585619,0.273969,-0.357017,-0.106415,0.07262,-0.289465,-0.304843,-0.022642,0.306743
2,19,2,-0.049962,-0.63983,0.066423,-0.522565,0.351799,-0.35582,-0.120185,0.027757,-0.360408,-0.299028,0.012016,0.287919
2,19,3,0.017741,-0.764649,0.14723,-0.502361,0.458943,-0.372813,-0.168147,0.04273,-0.445321,-0.291943,0.023973,0.265974
2,19,4,0.016765,-0.788281,0.167016,-0.416867,0.520415,-0.401913,-0.203976,0.002096,-0.489879,-0.252674,0.074365,0.227441
2,19,5,0.041875,-0.824735,0.194974,-0.350523,0.56212,-0.429211,-0.253084,-0.040869,-0.517143,-0.171587,0.127472,0.167167
2,19,6,0.07386,-0.901498,0.24508,-0.319118,0.606997,-0.435782,-0.294143,-0.046808,-0.538005,-0.0981,0.138966,0.093746
2,19,7,-0.004702,-0.891628,0.269948,-0.246046,0.643385,-0.452104,-0.274879,-0.064646,-0.524356,-0.025744,0.113952,0.019587
2,19,8,-0.107435,-0.906241,0.337784,-0.145258,0.676071,-0.442053,-0.248105,-0.076019,-0.498123,-0.005785,0.057598,-0.054036
2,19,9,-0.1618,-0.89774,0.394572,-0.073359,0.669207,-0.482498,-0.237732,-0.075332,-0.47533,-0.00403,-0.007287,-0.086321
2,19,10,-0.218391,-0.852047,0.44449,-0.029864,0.669715,-0.534657,-0.21282,-0.049969,-0.456369,0.008245,-0.067533,-0.121861
2,19,11,-0.247897,-0.848624,0.500643,-0.009055,0.663373,-0.53583,-0.187547,-0.028308,-0.44384,0.030936,-0.104303,-0.169977
2,19,12,-0.242732,-0.857363,0.57735,0.031398,0.643487,-0.500894,-0.159024,-0.003366,-0.398673,0.057867,-0.130496,-0.211774
2,19,13,-0.27231,-0.831856,0.611069,0.084071,0.655292,-0.480368,-0.128819,-0.007711,-0.361603,0.073412,-0.16365,-0.226369
2,19,14,-0.278438,-0.785575,0.632731,0.099364,0.640285,-0.487492,-0.098489,-0.015887,-0.35873,0.080789,-0.189676,-0.235416
2,19,15,-0.322854,-0.759227,0.642803,0.115243,0.655755,-0.496078,-0.052248,-0.009835,-0.377678,0.091937,-0.201651,-0.25295
2,20,1,0.230993,-0.658519,0.231186,-0.726161,0.001163,-0.404327,0.004588,0.210434,-0.270641,-0.279828,-0.011632,0.212661
2,20,2,0.356133,-0.741919,0.184632,-0.715625,0.116296,-0.390184,-0.067657,0.188106,-0.29152,-0.299277,-0.015816,0.268077
2,20,3,0.410335,-0.720957,0.15523,-0.675312,0.207435,-0.367761,-0.123513,0.140498,-0.310041,-0.31982,0.005441,0.324183
2,20,4,0.615296,-0.648633,0.069781,-0.577551,0.264973,-0.330233,-0.128196,0.037896,-0.321597,-0.333545,0.046586,0.345326
2,20,5,0.740121,-0.589595,0.012676,-0.477145,0.336929,-0.312856,-0.135426,-0.029472,-0.338566,-0.342469,0.037813,0.326143
2,20,6,0.837892,-0.640704,0.014155,-0.391794,0.424145,-0.314354,-0.16648,-0.095626,-0.380952,-0.254512,0.023999,0.284434
2,20,7,0.871332,-0.688644,0.102355,-0.271499,0.477072,-0.307945,-0.222123,-0.131664,-0.402608,-0.158729,0.038468,0.203202
2,20,8,0.916521,-0.769227,0.147227,-0.070304,0.486972,-0.348465,-0.217359,-0.172866,-0.425796,-0.064989,-0.009844,0.119987
2,20,9,0.840789,-0.80876,0.28597,-0.085882,0.483763,-0.340341,-0.295175,-0.132188,-0.400107,-0.053088,0.006164,0.009923
2,20,10,0.706039,-0.719265,0.412856,-0.066037,0.524895,-0.362201,-0.302599,-0.108357,-0.375069,-0.007631,-0.011569,-0.088498
2,20,11,0.576607,-0.620058,0.585019,-0.057478,0.557989,-0.349947,-0.251991,-0.092948,-0.363575,0.06497,-0.047315,-0.175662
2,21,1,0.493004,-0.913254,0.416066,-0.887927,-0.146317,-0.171286,-0.251783,0.316814,-0.005575,-0.221616,-0.022077,0.165695
2,21,2,0.529635,-0.941595,0.390324,-0.852572,-0.052126,-0.170119,-0.268648,0.29863,-0.050592,-0.237049,-0.019907,0.201951
2,21,3,0.572517,-0.959207,0.339086,-0.809445,0.061302,-0.175728,-0.28719,0.250302,-0.101937,-0.244126,-0.042095,0.208856
2,21,4,0.640085,-0.991357,0.276727,-0.789268,0.171151,-0.158061,-0.307434,0.208789,-0.174042,-0.287315,-0.059623,0.221833
2,21,5,0.690101,-1.012853,0.219451,-0.761325,0.272255,-0.173237,-0.321754,0.184509,-0.267599,-0.324981,-0.037847,0.236771
2,21,6,0.623687,-1.001264,0.187006,-0.694603,0.329399,-0.192636,-0.310341,0.142492,-0.34355,-0.3278,-0.000321,0.234105
2,21,7,0.467923,-1.026943,0.190834,-0.566164,0.357982,-0.229197,-0.286343,0.078808,-0.407952,-0.297401,0.013647,0.219121
2,21,8,0.419656,-1.12399,0.222686,-0.478611,0.414614,-0.257737,-0.340509,0.030253,-0.41903,-0.237049,0.024074,0.208769
2,21,9,0.39343,-1.124022,0.256103,-0.406874,0.476671,-0.273611,-0.396618,-0.029535,-0.419573,-0.168421,0.072176,0.200486
2,21,10,0.29119,-1.056389,0.314585,-0.30399,0.511902,-0.272721,-0.390265,-0.06145,-0.425672,-0.131352,0.092687,0.147883
2,21,11,0.194941,-1.038415,0.371006,-0.212592,0.558039,-0.271497,-0.369323,-0.05246,-0.447949,-0.119624,0.078534,0.057541
2,21,12,0.089669,-1.021194,0.415656,-0.134411,0.575477,-0.301884,-0.337514,-0.065434,-0.462936,-0.082898,0.030287,-0.031355
2,21,13,0.020748,-0.993718,0.464728,-0.060938,0.558009,-0.331643,-0.308411,-0.09281,-0.453471,-0.027644,-0.010211,-0.09643
2,21,14,0.012647,-0.957174,0.553093,-0.037621,0.535335,-0.350585,-0.292046,-0.084662,-0.43152,0.029978,-0.018701,-0.15694
2,21,15,-0.062642,-0.91297,0.596449,0.034796,0.536448,-0.340889,-0.245176,-0.081722,-0.385706,0.083846,-0.048882,-0.212478
2,21,16,-0.141749,-0.91853,0.64828,0.12405,0.540956,-0.317533,-0.216785,-0.069316,-0.358826,0.089561,-0.076942,-0.273759
2,21,17,-0.123218,-0.9859,0.739582,0.134414,0.562597,-0.282038,-0.230899,-0.052509,-0.34893,0.099982,-0.109206,-0.336968
2,22,1,-0.149217,-0.455086,0.366427,-0.717065,-0.227764,-0.484738,0.000817,0.158829,-0.055411,-0.23159,-0.067059,0.240809
2,22,2,-0.119835,-0.509363,0.31717,-0.679201,-0.18305,-0.457573,-0.008944,0.153118,-0.047061,-0.266136,-0.102218,0.260148
2,22,3,-0.104265,-0.553954,0.27981,-0.646129,-0.11843,-0.418482,-0.005955,0.142191,-0.069539,-0.308262,-0.135708,0.270313
2,22,4,-0.037633,-0.563212,0.233848,-0.601816,-0.020356,-0.385797,-0.03014,0.117472,-0.122576,-0.366447,-0.145926,0.294186
2,22,5,-0.036985,-0.612426,0.189665,-0.550917,0.076721,-0.325607,-0.072706,0.032694,-0.148606,-0.380589,-0.166167,0.326731
2,22,6,-0.084207,-0.591649,0.158825,-0.493788,0.168107,-0.279982,-0.098601,-0.028636,-0.19922,-0.408362,-0.137159,0.366093
2,22,7,-0.081391,-0.629161,0.175016,-0.446165,0.276845,-0.259689,-0.102917,-0.057558,-0.268555,-0.421528,-0.11279,0.364599
2,22,8,0.060885,-0.735222,0.194633,-0.406508,0.372392,-0.241765,-0.131545,-0.100137,-0.328966,-0.389273,-0.094566,0.316972
2,22,9,0.158954,-0.766282,0.184634,-0.344331,0.441073,-0.25756,-0.204582,-0.133564,-0.350212,-0.316188,-0.05313,0.26568
2,22,10,0.240057,-0.874753,0.222315,-0.276503,0.510602,-0.289382,-0.290283,-0.132271,-0.387662,-0.236064,0.014311,0.214836
2,22,11,0.232238,-0.959482,0.273334,-0.234909,0.560758,-0.29146,-0.311147,-0.116938,-0.402946,-0.196174,0.039745,0.151958
2,22,12,0.102138,-0.984777,0.357268,-0.133935,0.622979,-0.295604,-0.29527,-0.110445,-0.361897,-0.143872,-0.000999,0.047962
2,22,13,0.064693,-0.991054,0.426774,-0.040944,0.646685,-0.354812,-0.310501,-0.09455,-0.347913,-0.080728,-0.061694,-0.050894
2,22,14,-0.009214,-0.957762,0.499592,-0.033433,0.66071,-0.402886,-0.336349,-0.058763,-0.370553,-0.060375,-0.068054,-0.117019
2,22,15,-0.071155,-0.932783,0.529178,-0.027495,0.655998,-0.426882,-0.327469,-0.05579,-0.38488,-0.029027,-0.077389,-0.173268
2,23,1,0.384145,-0.677712,0.387855,-0.828833,-0.012249,-0.314448,-0.169149,0.273235,-0.220645,-0.247896,0.006881,0.201359
2,23,2,0.579467,-0.750992,0.366188,-0.792327,0.052742,-0.277519,-0.199154,0.266948,-0.255153,-0.308838,-0.000522,0.217217
2,23,3,0.745596,-0.79156,0.319148,-0.73143,0.128225,-0.246535,-0.20907,0.198189,-0.305563,-0.328718,-0.011285,0.230307
2,23,4,0.847141,-0.855563,0.273698,-0.669173,0.216186,-0.21154,-0.253096,0.152168,-0.314775,-0.355777,-0.054961,0.259572
2,23,5,0.824413,-0.898416,0.271756,-0.6184,0.287444,-0.179989,-0.28683,0.11545,-0.33958,-0.361162,-0.041001,0.246621
2,23,6,0.79086,-0.93569,0.290576,-0.55463,0.389443,-0.16166,-0.336376,0.058898,-0.371625,-0.317301,0.003126,0.215521
2,23,7,0.793027,-0.994536,0.304558,-0.455975,0.462188,-0.1561,-0.388008,0.006602,-0.388754,-0.276962,0.03034,0.171337
2,23,8,0.736159,-1.028987,0.325942,-0.374783,0.508051,-0.190032,-0.410572,-0.024386,-0.397035,-0.229605,0.035585,0.135157
2,23,9,0.678168,-1.034899,0.369875,-0.290926,0.512447,-0.24062,-0.399179,-0.033533,-0.403183,-0.160363,0.051894,0.0653
2,23,10,0.586107,-1.02047,0.465797,-0.183086,0.522995,-0.256538,-0.370362,-0.02603,-0.394319,-0.100681,0.049849,-0.0377
2,23,11,0.512214,-1.040613,0.540288,-0.101716,0.541354,-0.236356,-0.332444,-0.035156,-0.392635,-0.068672,0.019878,-0.115547
2,23,12,0.460357,-1.03718,0.612764,-0.033835,0.503508,-0.252884,-0.293774,-0.063527,-0.394004,-0.030703,-0.027078,-0.17586
2,23,13,0.291183,-1.001768,0.672674,-0.027597,0.504605,-0.277472,-0.277714,-0.077985,-0.408841,0.0001,-0.046958,-0.221834
2,24,1,0.302911,-0.918667,0.405362,-0.741395,-0.081347,-0.302563,-0.115806,0.241078,-0.210939,-0.274169,-0.038208,0.255192
2,24,2,0.38476,-0.893235,0.322835,-0.716973,-0.004111,-0.274373,-0.155519,0.219382,-0.20178,-0.308353,-0.03445,0.316448
2,24,3,0.648105,-0.877056,0.287245,-0.685775,0.054449,-0.230171,-0.177191,0.177001,-0.217094,-0.317902,-0.030474,0.344502
2,24,4,0.8681,-0.978467,0.259285,-0.635876,0.073404,-0.178883,-0.205359,0.12032,-0.258104,-0.332144,-0.00913,0.320187
2,24,5,0.748002,-1.009166,0.261709,-0.610031,0.179334,-0.175704,-0.24156,0.085667,-0.298067,-0.350567,-0.017878,0.324224
2,24,6,0.708326,-1.039654,0.257437,-0.531402,0.277844,-0.160685,-0.276423,0.041317,-0.306873,-0.355897,-0.038603,0.30248
2,24,7,0.679654,-1.032952,0.278101,-0.459931,0.357352,-0.18477,-0.317344,0.012768,-0.335355,-0.334625,-0.030556,0.249721
,24,8,0.691665,-1.047474,0.278164,-0.39916,0.430494,-0.215687,-0.382965,-0.019638,-0.34897,-0.278863,0.006029,0.201912
2,24,9,0.65153,-1.040563,0.296573,-0.311545,0.450912,-0.230574,-0.39257,-0.0705,-0.367908,-0.209864,0.059189,0.155812
2,24,10,0.543913,-1.043726,0.384415,-0.223531,0.485496,-0.228477,-0.388632,-0.059428,-0.379734,-0.154406,0.095383,0.076241
2,24,11,0.410337,-1.092492,0.489134,-0.164138,0.547722,-0.22877,-0.399643,-0.015682,-0.400561,-0.14943,0.084835,-0.025092
2,24,12,0.402719,-1.128512,0.53416,-0.125937,0.528339,-0.248977,-0.373402,-0.028498,-0.422629,-0.117384,0.059517,-0.087021
2,25,1,0.013083,-0.625915,0.235088,-0.775933,-0.036806,-0.372379,-0.184366,0.285458,-0.079644,-0.266055,-0.105002,0.200332
2,25,2,-0.05853,-0.539489,0.14765,-0.7254,-0.000994,-0.331857,-0.202022,0.2322,-0.083027,-0.279867,-0.105853,0.226422
2,25,3,-0.02824,-0.516061,0.093163,-0.706658,0.092359,-0.269173,-0.231979,0.17113,-0.120277,-0.285777,-0.108321,0.239859
2,25,4,0.092031,-0.567049,0.064301,-0.668151,0.211583,-0.230009,-0.250168,0.113502,-0.152976,-0.310733,-0.119674,0.260071
2,25,5,0.124151,-0.64095,0.077944,-0.608826,0.318839,-0.197028,-0.282746,0.064618,-0.201886,-0.310042,-0.136438,0.26349
2,25,6,0.228042,-0.791653,0.160005,-0.573168,0.428951,-0.191801,-0.304899,0.027993,-0.289503,-0.300313,-0.131309,0.227531
2,25,7,0.212937,-0.846855,0.183785,-0.504095,0.497322,-0.198301,-0.320558,-0.025502,-0.343318,-0.277317,-0.098696,0.186205
2,25,8,0.125366,-0.821085,0.191472,-0.401063,0.527297,-0.240041,-0.348923,-0.074443,-0.354522,-0.234611,-0.066106,0.163179
2,25,9,0.131806,-0.840431,0.214036,-0.29498,0.547937,-0.283502,-0.356919,-0.100255,-0.394141,-0.166578,-0.018957,0.114636
2,25,10,0.119316,-0.891553,0.298504,-0.262212,0.598405,-0.301633,-0.389917,-0.061757,-0.410684,-0.129506,0.015713,0.060108
2,25,11,0.140609,-0.979172,0.398101,-0.233046,0.68177,-0.301173,-0.389746,0.010716,-0.428505,-0.1073,0.019703,-0.034845
2,25,12,0.075615,-0.974853,0.465822,-0.164788,0.705484,-0.350134,-0.371789,0.009508,-0.454337,-0.064621,0.008887,-0.134948
2,25,13,0.053288,-0.955331,0.523597,-0.150804,0.708949,-0.364958,-0.376313,-0.002267,-0.472542,-0.022811,-0.001039,-0.204422
2,25,14,0.029898,-0.933452,0.542633,-0.138149,0.70074,-0.390546,-0.358774,-0.004665,-0.485961,0.005068,-0.020886,-0.23973
2,26,1,-0.203587,-0.650871,0.266193,-0.71443,0.0441,-0.309625,-0.116088,0.175169,-0.233761,-0.306957,-0.085915,0.262609
2,26,2,-0.210631,-0.677287,0.232925,-0.681385,0.113678,-0.305053,-0.155978,0.129361,-0.233888,-0.304104,-0.091655,0.285974
2,26,3,-0.224325,-0.66269,0.180949,-0.632876,0.182675,-0.2963,-0.193224,0.085291,-0.267231,-0.303615,-0.042257,0.334916
2,26,4,-0.129585,-0.709796,0.18921,-0.587897,0.279966,-0.288628,-0.24411,0.061417,-0.318046,-0.285706,0.010488,0.354751
2,26,5,0.065486,-0.853893,0.266878,-0.571113,0.365316,-0.27695,-0.261909,0.061107,-0.390118,-0.274151,0.028035,0.327359
2,26,6,0.105463,-0.866609,0.273748,-0.50051,0.415287,-0.274157,-0.251174,0.028003,-0.429842,-0.284878,0.031608,0.304864
2,26,7,0.306111,-0.960353,0.294289,-0.424312,0.443026,-0.242777,-0.273093,-0.001855,-0.448325,-0.291643,0.051548,0.263105
2,26,8,0.349179,-1.004018,0.367471,-0.395018,0.493176,-0.24884,-0.329134,0.013684,-0.461616,-0.234392,0.076925,0.172346
2,26,9,0.308328,-0.991146,0.390204,-0.299887,0.526945,-0.269961,-0.320801,-0.037362,-0.468365,-0.16754,0.076256,0.08853
2,26,10,0.314044,-0.983395,0.428875,-0.291721,0.551252,-0.279374,-0.346432,-0.054718,-0.496527,-0.121118,0.096518,0.022483
2,26,11,0.194617,-0.910435,0.474139,-0.28412,0.597076,-0.315854,-0.358798,-0.047867,-0.514718,-0.078082,0.097522,-0.042183
2,26,12,0.186629,-0.89639,0.466631,-0.232118,0.608904,-0.347307,-0.348828,-0.049049,-0.496199,-0.054313,0.073143,-0.070095
2,26,13,0.138809,-0.917251,0.515458,-0.142722,0.59064,-0.331533,-0.305345,-0.069228,-0.469633,-0.007955,0.041677,-0.117001
2,26,14,0.166103,-0.946737,0.561457,-0.094825,0.592547,-0.305792,-0.268543,-0.07153,-0.441775,0.024829,0.013622,-0.159312
2,26,15,0.163054,-0.963609,0.632635,-0.060232,0.558753,-0.280611,-0.258761,-0.097335,-0.424268,0.040734,-0.020558,-0.220257
2,26,16,0.01307,-0.921741,0.706852,-0.063739,0.574123,-0.309146,-0.276543,-0.084081,-0.435335,0.059798,-0.040169,-0.282819
2,27,1,0.1393,-0.809252,0.338762,-0.752775,0.116617,-0.253862,-0.194073,0.277565,-0.187968,-0.325002,-0.110341,0.145693
